checklist_id,last_edited_date,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,trip_comments,X,Y,latitude,longitude,time_to_next_sunset,time_to_next_sunrise,time_from_last_sunrise,time_from_last_sunset,is_up,land_cover,fold_id,cell_id,log_duration,time_of_day,time_of_day_fine,dominant_land_cover,daytimes_alt
S57344915,2019-06-13 14:19:24,United States,US,Georgia,US-GA,Terrell,US-GA-273,,27.0,,,"2–438 Laing Xrds, Dawson US-GA (31.6516,-84.4671)",L9462098,P,2019-06-13,14:11:00,obs345677,S57344915,Traveling,P22,EBIRD_BRA,6,2.069,,1,True,,,-473821.62229405297,-471012.256866793,31.6515609999995,-84.467073,6.54694444444444,16.3538888888889,7.646944444444441,17.4594444444444,True,82,2,14546,1.791759469228055,afternoon/evening,12-15,baseline,mid-day
S57460509,2019-06-17 14:28:02,United States,US,Washington,US-WA,Whatcom,US-WA-073,,5.0,,,Pt. Whitehorn/Maple Way,L2821968,P,2019-06-13,09:00:00,obs86378,S57460509,Stationary,P21,EBIRD,180,,,1,True,,,-3115566.58073741,2180491.60486888,48.8861941999864,-122.7861857,12.26,20.1166666666667,3.88111111111111,11.749166666666698,True,11,2,2,5.19295685089021,morning,9-12,water,late-morning
S57338417,2019-06-13 09:54:46,United States,US,Florida,US-FL,Orange,US-FL-095,,31.0,,,Mead Botanical Gardens,L127353,H,2019-06-13,08:32:00,obs584517,S57338417,Traveling,P22,EBIRD,81,1.4480000000000002,,2,True,,,-184265.74769575102,-825256.781810999,28.5835999999994,-81.3586,11.865555555555598,21.920833333333302,2.08027777777778,12.1402777777778,True,22,1,15544,4.394449154672439,morning,6-9,developed,early-morning
S57129964,2019-06-06 06:40:47,United States,US,New Jersey,US-NJ,Somerset,US-NJ-035,US-NJ_3178,29.0,,,Home,L4969363,P,2019-06-06,06:25:00,obs406723,S57129964,Traveling,P22,EBIRD,15,0.24600000000000002,,1,True,,,404293.688240161,500056.256359487,40.411196999999795,-74.737014,14.020833333333302,23.0677777777778,0.928055555555556,9.989722222222222,True,81,3,7772,2.70805020110221,morning,6-9,baseline,early-morning
S57729026,2019-06-27 08:23:39,United States,US,Georgia,US-GA,Bartow,US-GA-015,,28.0,,,White Spruce,L4494370,P,2019-06-27,07:46:00,obs370933,S57729026,Stationary,P21,EBIRD,31,,,1,True,,,-484159.458838453,-182973.33671048397,34.2292649999996,-84.746225,13.1475,22.7255555555556,1.28027777777778,10.8536111111111,True,21,2,13070,3.4339872044851463,morning,6-9,developed,early-morning
S56961518,2019-10-31 20:08:17,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,30.0,,,"1006 Bath Road, Bristol, Pennsylvania, US (40.111, -74.863)",L9386250,P,2019-06-01,07:47:00,obs727797,S56961518,Stationary,P21,EBIRD,5,,,1,True,,"Climate Watch, square PA-416. Target species is White-breasted Nuthatch.",395295.111166434,466161.496502876,40.11057019999979,-74.86283879999999,12.590833333333302,21.751388888888897,2.24166666666667,11.4213888888889,True,23,3,8114,1.6094379124341003,morning,6-9,developed,early-morning
S57166186,2019-06-07 12:38:22,United States,US,Minnesota,US-MN,Cook,US-MN-031,,12.0,,,Gun301,L9424450,P,2019-06-07,04:51:00,obs940557,S57166186,Stationary,P21,EBIRD,3,,,1,True,,,-825566.655296625,1390510.53553832,48.032191999999995,-90.429355,16.121666666666698,0.205,23.7880555555556,7.89111111111111,False,43,1,516,1.0986122886681098,night,3-6,forest,dawn
S57285098,2019-06-11 10:27:15,United States,US,Maryland,US-MD,Caroline,US-MD-011,,30.0,,,Block MD-00157 #07 (CCBC Climate Watch),L7588876,P,2019-06-08,09:30:00,obs773429,S57285098,Stationary,P21,EBIRD,5,,,3,True,,open area - winds very gusty here. hard to hear anything. Birds not moving much,320363.06143581803,323986.914700952,38.861668273488,-75.80731408514009,10.9477777777778,20.13,3.86722222222222,13.061666666666698,True,82,3,9247,1.6094379124341003,morning,9-12,baseline,late-morning
S57271596,2019-06-10 19:15:06,United States,US,Michigan,US-MI,Ingham,US-MI-065,,23.0,,,"1960 Gaylord C. Smith Ct, Okemos, MI 48864",L7103335,P,2019-06-10,18:19:00,obs866357,S57271596,Traveling,P22,EBIRD,40,2.253,,2,True,,Clear day.,-403975.961090365,757641.6997195471,42.7238709999999,-84.420456,2.93583333333333,11.670555555555598,12.3269444444444,21.073611111111102,True,90,3,5213,3.6888794541139363,afternoon/evening,18-21,baseline,late-evening
S57450560,2019-06-17 08:59:21,United States,US,California,US-CA,San Bernardino,US-CA-071,,32.0,,,Road to Poopout Hill,L7907058,P,2019-06-15,10:00:00,obs153343,S57450560,Stationary,P21,EBIRD,25,,,1,True,,,-3360697.17580157,482609.24164782104,34.1521830999996,-116.86684109999999,10.0116666666667,19.5908333333333,4.410555555555559,13.994444444444401,True,71,2,13119,3.2188758248682006,morning,9-12,baseline,late-morning
S57148777,2019-06-06 19:29:02,United States,US,Wisconsin,US-WI,Sheboygan,US-WI-117,,23.0,,,Sheboygan Marsh SWA--tower area,L1407227,H,2019-06-06,16:55:00,obs213682,S57148777,Traveling,P22,EBIRD,80,1.609,,1,True,,,-689503.690393216,904304.4174866091,43.8496609999999,-88.04736,3.60388888888889,12.2591666666667,11.7355555555556,20.4077777777778,True,90,3,3994,4.382026634673881,afternoon/evening,15-18,baseline,early-evening
S57668380,2019-06-25 22:36:24,United States,US,Michigan,US-MI,Jackson,US-MI-075,US-MI_3021,23.0,,,"14441 Easudes Road, Norvell Township, Michigan, US (42.187, -84.144)",L9530244,P,2019-06-24,22:05:00,obs156228,S57668380,Stationary,P21,EBIRD,25,,,1,True,,,-384305.073646596,696813.1978374129,42.1874933999999,-84.14412850000001,23.1977777777778,7.941944444444441,16.0633333333333,0.8036111111111109,False,82,3,5749,3.2188758248682006,night,21-24,baseline,dusk
S57747250,2019-06-27 21:57:32,United States,US,Georgia,US-GA,Wheeler,US-GA-309,,27.0,,,Little Ocmulgee State Parl (Wheeler Co.),L1259285,P,2019-06-19,10:40:00,obs94083,S57747250,Traveling,P22,EBIRD,75,1.609,,1,True,,,-322448.502825453,-427534.197294817,32.1023530999996,-82.89871219999999,10.0094444444444,19.759166666666697,4.24388888888889,13.995,True,42,2,14340,4.31748811353631,morning,9-12,forest,late-morning
S57582734,2019-10-31 20:06:45,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,29.0,,,Backyard Feeder,L6956727,P,2019-06-22,06:29:00,obs1007595,S57582734,Stationary,P21,EBIRD,11,,,1,True,,,386887.58104788896,467289.27745473204,40.124463099999794,-74.96065829999999,14.061944444444402,23.036944444444398,0.9672222222222221,9.941111111111109,True,21,3,8114,2.3978952727983707,morning,6-9,developed,early-morning
G4308011,2019-06-23 18:40:57,United States,US,Wyoming,US-WY,Laramie,US-WY-021,,18.0,,,3417 Yucca Road,L2228604,P,2019-06-19,12:59:00,"obs4007,obs224885","S57514618,S57632519",Stationary,P21,EBIRD,10,,,2,True,G4308011,"63 degrees, cloudy, rainy, calm",-2098058.19259409,858533.902680475,41.1361955999999,-104.7753339,7.59527777777778,16.4572222222222,7.545555555555559,16.4091666666667,True,22,3,6935,2.302585092994046,night,12-15,developed,mid-day
S57418809,2020-06-15 15:21:12,United States,US,Virginia,US-VA,Patrick,US-VA-141,,28.0,,,Fred Clifton Park/Lovers Leap Wayside,L718461,H,2019-06-16,07:28:00,obs936508,S57418809,Traveling,P22,EBIRD,56,2.6069999999999998,,1,True,,,-73762.1935327875,80221.7871911259,36.71975489999971,-80.3255738,13.234166666666699,22.5691666666667,1.43222222222222,10.771666666666698,True,41,2,11198,4.02535169073515,morning,6-9,forest,early-morning
S57389593,2019-06-15 09:21:52,United States,US,New York,US-NY,New York,US-NY-061,US-NY_2793,30.0,,,Central Park--Reservoir,L191107,H,2019-06-15,08:40:00,obs907276,S57389593,Traveling,P22,EBIRD,41,2.6069999999999998,,1,True,,,467518.274064316,545289.10199008,40.786002999999795,-73.96195999999999,11.815833333333302,20.731666666666698,3.26888888888889,12.190833333333302,True,24,3,7414,3.713572066704308,morning,6-9,developed,late-morning
S57372678,2019-10-28 10:37:18,United States,US,Washington,US-WA,Clark,US-WA-011,,5.0,,,Frenchman's Bar Regional Park,L1393937,H,2019-06-14,12:30:00,obs548432,S57372678,Traveling,P22,EBIRD,11,0.166,,1,True,,,-3276877.27473952,1857923.01895328,45.683901199999895,-122.7676324,8.53166666666667,16.85,7.14944444444444,15.4761111111111,True,11,1,2100,2.3978952727983707,night,12-15,water,mid-day
S57758372,2020-04-25 08:49:00,United States,US,Illinois,US-IL,Kendall,US-IL-093,,22.0,,,Grove Estates Greenway,L5036336,P,2019-06-28,09:18:00,obs696704,S57758372,Traveling,P22,EBIRD,25,0.966,,1,True,,"81 F, partly sunny, wind SSW@8",-737349.100416839,658914.667966489,41.6165973999998,-88.3469653,11.2288888888889,20.065,3.9422222222222203,12.770833333333302,True,82,2,6442,3.2188758248682006,morning,9-12,baseline,late-morning
S57572771,2019-06-21 19:01:19,United States,US,Oregon,US-OR,Harney,US-OR-025,US-OR_2535,9.0,,,Page Springs Campground,L343608,H,2019-06-21,15:22:00,obs177447,S57572771,Traveling,P22,EBIRD,39,0.21600000000000003,,1,True,,,-3133319.09435563,1432430.12260983,42.8031266999999,-118.8671098,5.2575,13.9225,10.0813888888889,18.7461111111111,True,52,1,5105,3.6635616461296463,afternoon/evening,15-18,baseline,early-evening
S57094354,2019-06-04 20:44:10,United States,US,Indiana,US-IN,Porter,US-IN-127,US-IN_2068,23.0,,,Indiana Dunes SP--Observation (Green) Tower,L2091564,H,2019-06-04,19:30:00,obs864648,S57094354,Stationary,P21,EBIRD,13,,,2,True,,,-630475.207260086,654249.483307807,41.6599158999999,-87.06628020000001,0.805555555555556,9.74777777777778,14.2463888888889,23.206111111111102,True,11,2,6450,2.5649493574615367,afternoon/evening,18-21,water,late-evening
S57425312,2019-06-16 12:40:13,United States,US,Washington,US-WA,Kittitas,US-WA-037,,9.0,,,"Okanogan-Wenatchee National Forest, Cle Elum US-WA (47.3249,-121.3227)",L9479953,P,2019-06-16,08:42:00,obs627934,S57425312,Traveling,P22,EBIRD,30,0.402,,1,True,,Quick bird survey,-3094634.2766878,1973396.90702794,47.3248499999999,-121.322718,12.366111111111099,20.4375,3.5627777777777796,11.640833333333301,True,42,2,947,3.4011973816621555,morning,6-9,forest,late-morning
G4258601,2020-08-05 09:23:25,United States,US,Virginia,US-VA,Caroline,US-VA-033,,27.0,,,Fort A.P. Hill--Beaverdam Pond Nature Trail (military access only),L2796737,H,2019-06-06,16:16:00,"obs725941,obs275571,obs408536","S57144476,S57144757,S57514706",Traveling,P22,EBIRD,9,0.322,,3,True,G4258601,,190180.002668632,233760.77113426,38.086202440718004,-77.3314981595965,4.225,13.5097222222222,10.4866666666667,19.785,True,82,2,10040,2.1972245773362196,afternoon/evening,15-18,baseline,early-evening
S57161980,2019-06-07 10:45:53,United States,US,New York,US-NY,Suffolk,US-NY-103,,30.0,,,Landing Estates,L7366633,H,2019-06-07,08:45:00,obs1043154,S57161980,Stationary,P21,EBIRD,120,,,1,True,,,587988.095404418,565599.624240105,40.895089199999795,-72.5216532,11.5761111111111,20.556944444444397,3.43916666666667,12.4344444444444,True,21,3,7238,4.787491742782046,morning,6-9,developed,late-morning
S57225217,2019-08-12 10:23:06,United States,US,California,US-CA,Los Angeles,US-CA-037,,32.0,,,"Bixby Village Golf Course, Long Beach",L8678716,P,2019-06-09,07:01:00,obs196748,S57225217,Traveling,P22,EBIRD,66,2.9389999999999996,,1,True,,"Cloudy, 62 F, W wind 2 mph. Mostly walked the streets (and green belts) of adjacent Bixby Village.",-3483638.15856049,489672.572103161,33.7691859999996,-118.11383500000001,13.020555555555598,22.6725,1.32638888888889,10.987222222222199,True,23,2,13305,4.189654742026425,morning,6-9,developed,early-morning
G4295123,2019-06-18 21:12:39,United States,US,Maryland,US-MD,Anne Arundel,US-MD-003,,30.0,,,Jabin's Yacht Yard,L5779342,P,2019-06-10,13:01:00,"obs275486,obs1214821","S57322977,S57499142",Stationary,P21,EBIRD,25,,,1,True,G4295123,,261487.998767581,332797.25980398,38.9602209334122,-76.4820961692164,7.49861111111111,16.649444444444402,7.348888888888889,16.51,True,11,3,9243,3.2188758248682006,afternoon/evening,12-15,water,mid-day
G4259798,2019-06-07 06:26:35,United States,US,Maine,US-ME,Cumberland,US-ME-005,,14.0,,43070H3NE,Royal River Reservoir,L9422466,P,2019-06-06,14:19:00,"obs765086,obs1378278","S57144905,S57180219",Traveling,P22,EBIRD_ATL_ME,120,1.609,,1,True,G4259798,"Travelled by canoe upstream on Royal River, all observations were done from the canoe",740088.015886463,925157.403011216,43.992216199999895,-70.30394229999999,6.0291666666666694,14.6677777777778,9.32666666666667,17.9825,True,42,2,4049,4.787491742782046,afternoon/evening,12-15,forest,mid-day
S57025792,2019-06-03 06:22:39,United States,US,Maryland,US-MD,Garrett,US-MD-023,,28.0,,,Floyd BBS 05,L1587229,P,2019-06-02,05:43:00,obs131848,S57025792,Stationary,P21,EBIRD,3,,,1,True,,BBS ROUTE,27495.4672645491,387872.54968306795,39.49433498152379,-79.1803597650268,14.9261111111111,0.13694444444444398,23.856388888888898,9.085555555555551,False,41,1,8726,1.0986122886681098,morning,3-6,forest,dawn
S57584416,2019-06-22 11:34:24,United States,US,New York,US-NY,Ulster,US-NY-111,,28.0,,,Ulster County Fairgrounds,L7438424,P,2019-06-21,05:40:00,obs992006,S57584416,Stationary,P21,EBIRD,360,,,1,True,,,448241.773655519,648337.32091964,41.7214079999999,-74.1188818,14.909444444444402,23.7030555555556,0.300555555555556,9.09416666666667,True,41,3,6340,5.886104031450156,morning,3-6,forest,early-morning
G4263459,2019-07-04 17:15:59,United States,US,Montana,US-MT,Gallatin,US-MT-031,,10.0,,,"113 Beartooth Court, Gallatin Gateway, Montana, US (45.239, -111.252)",L9427580,P,2019-06-08,09:09:00,"obs744899,obs934515","S57194872,S57194886",Stationary,P21,EBIRD,45,,,2,True,G4263459,"37 degrees, calm, snowing, cloudy.",-2462729.19384111,1454424.84208742,45.238826599999896,-111.25163710000001,12.028055555555598,20.475833333333302,3.5197222222222204,11.983055555555598,True,42,2,2563,3.8066624897703196,morning,9-12,forest,late-morning
S57708781,2019-06-26 12:55:06,United States,US,North Carolina,US-NC,Wake,US-NC-183,,29.0,,,Lake Crabtree County Park,L303621,H,2019-06-26,09:15:00,obs696396,S57708781,Traveling,P22,EBIRD,45,0.483,,1,True,,,63486.6479039925,-17303.4931362724,35.841973599999704,-78.7977126,11.3411111111111,20.7652777777778,3.24055555555556,12.6602777777778,True,21,2,11859,3.8066624897703196,morning,9-12,developed,late-morning
S57540854,2019-06-20 16:15:31,United States,US,Wisconsin,US-WI,Sauk,US-WI-111,US-WI_3634,23.0,,4308947SW,Misty Valley,L9504073,P,2019-06-20,08:30:00,obs766278,S57540854,Traveling,P64,EBIRD_ATL_WI,90,1.609,,1,True,,,-839530.429780573,868465.7693106229,43.393115099999896,-89.8435476,12.2213888888889,20.813888888888897,3.18916666666667,11.7827777777778,True,41,3,4511,4.499809670330265,morning,6-9,forest,late-morning
S57298291,2019-06-11 18:11:09,United States,US,North Carolina,US-NC,Franklin,US-NC-069,,29.0,,,"116 Hill Pl, Louisburg US-NC (36.0805,-78.3076)",L8063281,P,2019-06-09,14:05:00,obs1174316,S57298291,Traveling,P22,EBIRD,50,2.736,,1,True,,,107451.316144854,9627.22625087065,36.08048399999971,-78.307581,6.40388888888889,15.8475,8.15083333333333,17.6044444444444,True,42,2,11736,3.912023005428146,afternoon/evening,12-15,forest,mid-day
S57678605,2019-06-25 10:50:21,United States,US,Maryland,US-MD,Frederick,US-MD-021,,29.0,,,Lilypons Water Gardens,L126622,H,2019-06-25,09:52:00,obs158826,S57678605,Traveling,P22,EBIRD,57,1.127,,1,True,,,178366.811002542,367799.204785345,39.295999967224,-77.43200238261959,10.8052777777778,19.878611111111102,4.12694444444444,13.196388888888901,True,82,1,8904,4.04305126783455,morning,9-12,baseline,late-morning
S57385932,2019-06-15 06:05:35,United States,US,Maine,US-ME,York,US-ME-031,,30.0,,,Vaughan Woods SP,L1367283,H,2019-06-13,10:45:00,obs238412,S57385932,Traveling,P22,EBIRD,60,1.609,,1,True,,Including Hamilton House fields.,707460.38200828,834542.2999293209,43.212073499999896,-70.81229,9.649722222222222,18.2963888888889,5.70277777777778,14.358333333333302,True,43,2,4751,4.0943445622221,morning,9-12,forest,late-morning
S57368043,2019-06-14 12:43:31,United States,US,Massachusetts,US-MA,Middlesex,US-MA-017,,30.0,,,Backyard 27 fleming,L5448063,P,2019-06-14,07:05:00,obs654495,S57368043,Stationary,P21,EBIRD,30,,,1,True,,,670965.304795302,765586.009677915,42.6256505999999,-71.332587,13.323333333333302,22.0327777777778,1.96694444444444,10.6841666666667,True,24,2,5444,3.4011973816621555,morning,6-9,developed,early-morning
S57270283,2019-06-10 18:18:14,United States,US,Wisconsin,US-WI,Fond du Lac,US-WI-039,,23.0,,4308884SW,Lincoln at Hwy 45 to Van Dyne Rd,L8889200,P,2019-06-05,19:15:00,obs591052,S57270283,Traveling,P64,EBIRD_ATL_WI,15,1.609,,1,True,,,-723096.3952162509,910854.992791935,43.879641299999896,-88.4690933,1.2888888888888899,9.9575,14.0363888888889,22.7233333333333,True,82,3,3992,2.70805020110221,afternoon/evening,18-21,baseline,late-evening
S57224483,2019-06-09 20:29:55,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,28.0,,,Harrison Hills County Park,L188881,H,2019-06-09,09:30:00,obs554421,S57224483,Traveling,P22,EBIRD,81,1.69,,2,True,,,-17145.323498267,516428.385362017,40.65204599999979,-79.70259,11.310833333333301,20.2927777777778,3.70444444444444,12.698333333333302,True,41,1,7570,4.394449154672439,morning,9-12,forest,late-morning
S57702616,2019-06-26 09:18:09,United States,US,Maryland,US-MD,Montgomery,US-MD-031,,29.0,,,Grosvenor Park,L7609169,P,2019-06-26,07:35:00,obs22201,S57702616,Traveling,P22,EBIRD,18,0.579,,1,True,,,207307.004371768,338527.14364846,39.0260933346149,-77.1053875600293,13.053611111111099,22.1602777777778,1.84555555555556,10.9475,True,21,1,9074,2.8903717578961645,morning,6-9,developed,early-morning
S57322050,2019-06-12 16:28:29,United States,US,Indiana,US-IN,Newton,US-IN-111,US-IN_2172,22.0,,,Conrad Station Trail,L9457468,P,2019-06-12,14:39:00,obs1070371,S57322050,Traveling,P22,EBIRD,49,2.037,,1,True,,,-666783.271192186,595360.3368349379,41.1048859999999,-87.43943399999999,5.7275,14.6288888888889,9.37,18.2805555555556,True,82,2,6985,3.8918202981106265,afternoon/evening,12-15,baseline,early-evening
S57573401,2019-06-21 19:06:18,United States,US,Pennsylvania,US-PA,Allegheny,US-PA-003,,28.0,,,south park- old post road,L1946329,P,2019-06-21,14:50:00,obs370562,S57573401,Stationary,P21,EBIRD,15,,,1,True,,,-43350.4633549591,477510.77111457795,40.30085249999979,-80.0096941,6.055,15.0097222222222,8.993888888888891,17.948611111111102,True,41,1,7909,2.70805020110221,afternoon/evening,12-15,forest,mid-day
S57600693,2019-06-22 17:39:31,United States,US,Maryland,US-MD,Worcester,US-MD-047,US-MD_361,,,,Assateague I. NS--beach at Ranger Station,L793102,H,2019-06-22,17:10:00,obs841482,S57600693,Traveling,P22,EBIRD,10,0.56,,1,True,,,380689.949219603,253687.28267057898,38.2052197487098,-75.1509563463593,3.28944444444444,12.4680555555556,11.536111111111099,20.713611111111103,True,11,1,9895,2.302585092994046,afternoon/evening,15-18,water,early-evening
S57501726,2019-06-18 23:31:14,United States,US,Colorado,US-CO,Jefferson,US-CO-059,US-CO_491,18.0,,,Brannon Gearhart Park,L9459472,P,2019-06-10,10:20:00,obs510791,S57501726,Stationary,P21,EBIRD,5,,,1,True,,,-2177045.11865443,700940.083168339,39.577792999999794,-105.165802,10.1269444444444,19.2125,4.785555555555559,13.881666666666698,True,52,1,8479,1.6094379124341003,morning,9-12,baseline,late-morning
G4315767,2019-06-26 14:43:56,United States,US,Maine,US-ME,Cumberland,US-ME-005,,,,,Scarborough Marsh--Pine Point,L353732,H,2019-06-15,08:40:00,"obs561324,obs15599","S57392901,S57711693",Traveling,P22,EBIRD,29,0.32299999999999995,,2,True,G4315767,,742685.27868822,875202.68908702,43.54453029999989,-70.33316620000001,11.7363888888889,20.3269444444444,3.67305555555556,12.270833333333302,True,11,2,4425,3.367295829986474,morning,6-9,water,late-morning
S57417543,2019-06-16 07:35:57,United States,US,Virginia,US-VA,Caroline,US-VA-033,,27.0,,o38077A2SE,Dodge City Rd N from 4-way intersection,L9475784,P,2019-06-13,15:43:00,obs23890,S57417543,Traveling,P22,EBIRD_ATL_VA,19,1.609,,1,True,,,205503.8231175,228904.49149532398,38.039089359456796,-77.1582431399714,4.81972222222222,14.0397222222222,9.96027777777778,19.1875,True,82,2,10041,2.9444389791664403,afternoon/evening,15-18,baseline,early-evening
